iter	Passed	Remaining
1666	24911	423413
1667	24923	423334
1668	24933	423236
1669	24947	423207
1670	24963	423211
1671	24980	423232
1672	24997	423258
1673	25010	423201
1674	25024	423168
1675	25038	423137
1676	25050	423075
1677	25064	423046
1678	25078	423012
1679	25093	422997
1680	25107	422973
1681	25121	422945
1682	25136	422923
1683	25153	422947
1684	25165	422883
1685	25180	422869
1686	25194	422838
1687	25208	422814
1688	25223	422789
1689	25236	422747
1690	25251	422735
1691	25265	422703
1692	25279	422672
1693	25303	422807
1694	25318	422803
1695	25332	422773
1696	25346	422732
1697	25360	422708
1698	25373	422656
1699	25385	422594
1700	25399	422571
1701	25411	422503
1702	25423	422435
1703	25440	422459
1704	25454	422427
1705	25468	422391
1706	25481	422347
1707	25491	422259
1708	25508	422273
1709	25523	422258
1710	25535	422189
1711	25544	422085
1712	25561	422098
1713	25573	422043
1714	25587	422004
1715	25598	421922
1716	25612	421892
1717	25626	421867
1718	25639	421818
1719	25651	421763
1720	25666	421746
1721	25681	421734
1722	25700	421775
1723	25713	421732
1724	25729	421735
1725	25745	421736
1726	25759	421716
1727	25773	421682
1728	25789	421691
1729	25807	421717
1730	25819	421653
1731	25831	421594
1732	25845	421564
1733	25857	421501
1734	25869	421436
1735	25881	421383
1736	25897	421386
1737	25911	421359
1738	25926	421331
1739	25939	421298
1740	25951	421231
1741	25969	421273
1742	25984	421249
1743	26000	421248
1744	26016	421260
1745	26034	421298
1746	26057	421414
1747	26072	421392
1748	26088	421404
1749	26103	421389
1750	26115	421327
1751	26127	421264
1752	26142	421243
1753	26160	421281
1754	26174	421258
1755	26188	421228
1756	26202	421201
1757	26216	421169
1758	26229	421116
1759	26243	421082
1760	26260	421115
1761	26276	421107
1762	26290	421079
1763	26305	421063
1764	26317	421009
1765	26330	420955
1766	26351	421049
1767	26365	421016
1768	26380	420993
1769	26394	420974
1770	26410	420971
1771	26425	420956
1772	26437	420903
1773	26449	420834
1774	26461	420772
1775	26474	420732
1776	26489	420716
1777	26502	420664
1778	26518	420677
1779	26529	420604
1780	26545	420602
1781	26558	420553
1782	26571	420511
1783	26584	420461
1784	26599	420452
1785	26614	420434
1786	26631	420463
1787	26676	420916
1788	26698	421008
1789	26713	421005
1790	26727	420964
1791	26740	420927
1792	26756	420926
1793	26770	420898
1794	26782	420834
1795	26797	420828
1796	26809	420768
1797	26823	420733
1798	26836	420682
1799	26848	420619
1800	26860	420566
1801	26877	420581
1802	26891	420554
1803	26907	420553
1804	26919	420489
1805	26932	420454
1806	26946	420422
1807	26957	420346
1808	26971	420317
1809	26990	420372
1810	27004	420340
1811	27016	420272
1812	27028	420220
1813	27039	420146
1814	27054	420133
1815	27069	420110
1816	27083	420080
1817	27102	420130
1818	27127	420279
1819	27145	420313
1820	27158	420270
1821	27170	420201
1822	27185	420191
1823	27200	420174
1824	27215	420159
1825	27229	420141
1826	27244	420122
1827	27256	420066
1828	27279	420168
1829	27292	420127
1830	27309	420142
1831	27322	420103
1832	27335	420051
1833	27350	420037
1834	27371	420116
1835	27382	420036
1836	27394	419979
1837	27409	419973
1838	27424	419960
1839	27439	419939
1840	27450	419872
1841	27464	419839
1842	27482	419868
1843	27494	419817
1844	27507	419770
1845	27520	419721
1846	27532	419670
1847	27544	419613
1848	27560	419613
1849	27574	419572
1850	27584	419496
1851	27595	419408
1852	27607	419354
1853	27618	419286
1854	27631	419235
1855	27645	419215
1856	27659	419174
1857	27675	419177
1858	27690	419167
1859	27705	419161
1860	27721	419163
1861	27735	419132
1862	27750	419111
1863	27764	419094
1864	27776	419033
1865	27790	419004
1866	27806	419010
1867	27822	419005
1868	27840	419035
1869	27854	419008
1870	27868	418981
1871	27883	418962
1872	27897	418941
1873	27911	418905
1874	27928	418927
1875	27942	418894
1876	27957	418882
1877	27973	418890
1878	27988	418867
1879	28004	418883
1880	28016	418822
1881	28026	418731
1882	28040	418697
1883	28053	418664
1884	28067	418627
1885	28079	418576
1886	28096	418589
1887	28113	418599
1888	28130	418616
1889	28146	418616
1890	28162	418631
1891	28172	418543
1892	28193	418620
1893	28208	418604
1894	28225	418621
1895	28242	418631
1896	28255	418583
1897	28271	418591
1898	28284	418549
1899	28297	418505
1900	28309	418443
1901	28334	418579
1902	28346	418527
1903	28359	418480
1904	28376	418503
1905	28391	418480
1906	28403	418431
1907	28416	418384
1908	28428	418333
1909	28441	418280
1910	28455	418254
1911	28468	418212
1912	28482	418185
1913	28500	418212
1914	28541	418582
1915	28557	418577
1916	28571	418551
1917	28584	418515
1918	28598	418482
1919	28612	418455
1920	28627	418437
1921	28642	418424
1922	28658	418430
1923	28673	418421
1924	28685	418364
1925	28702	418380
1926	28714	418325
1927	28731	418329
1928	28750	418378
1929	28768	418405
1930	28787	418456
1931	28803	418449
1932	28819	418450
1933	28831	418399
1934	28845	418370
1935	28863	418400
1936	28879	418404
1937	28891	418350
1938	28902	418271
1939	28915	418227
1940	28927	418181
1941	28945	418203
1942	28957	418149
1943	28969	418091
1944	28985	418094
1945	28997	418031
1946	29011	418004
1947	29024	417963
1948	29036	417906
1949	29047	417843
1950	29059	417780
1951	29071	417727
1952	29083	417673
1953	29097	417635
1954	29107	417561
1955	29124	417564
1956	29136	417520
1957	29149	417476
1958	29162	417433
1959	29172	417344
1960	29184	417288
1961	29196	417235
1962	29208	417180
1963	29222	417145
1964	29235	417104
1965	29246	417040
1966	29262	417040
1967	29275	417003
1968	29288	416955
1969	29303	416939
1970	29319	416948
1971	29336	416958
1972	29350	416933
1973	29366	416930
1974	29379	416891
1975	29393	416863
1976	29405	416812
1977	29419	416780
1978	29436	416794
1979	29449	416750
1980	29461	416704
1981	29472	416629
1982	29486	416601
1983	29502	416597
1984	29515	416561
1985	29528	416518
1986	29540	416470
1987	29558	416500
1988	29575	416515
1989	29592	416528
1990	29608	416520
1991	29619	416464
1992	29635	416452
1993	29646	416385
1994	29660	416364
1995	29673	416322
1996	29685	416268
1997	29699	416232
1998	29711	416186
1999	29726	416166
2000	29741	416158
2001	29760	416207
2002	29775	416185
2003	29789	416167
2004	29802	416116
2005	29815	416075
2006	29832	416091
2007	29845	416047
2008	29861	416048
2009	29875	416032
2010	29891	416023
2011	29903	415977
2012	29916	415938
2013	29929	415892
2014	29940	415829
2015	29959	415860
2016	29974	415849
2017	29989	415842
2018	30006	415861
2019	30021	415841
2020	30034	415807
2021	30046	415753
2022	30062	415744
2023	30076	415716
2024	30088	415663
2025	30100	415612
2026	30113	415566
2027	30125	415518
2028	30138	415472
2029	30153	415464
2030	30169	415463
2031	30182	415426
2032	30196	415403
2033	30218	415480
2034	30229	415413
2035	30239	415330
2036	30251	415272
2037	30262	415206
2038	30272	415132
2039	30287	415115
2040	30301	415093
2041	30317	415090
2042	30332	415079
2043	30345	415037
2044	30359	415017
2045	30377	415036
2046	30391	415017
2047	30403	414964
2048	30422	415004
2049	30438	415004
2050	30452	414972
2051	30468	414975
2052	30483	414964
2053	30496	414926
2054	30510	414895
2055	30525	414884
2056	30537	414838
2057	30551	414801
2058	30566	414789
2059	30579	414756
2060	30591	414701
2061	30608	414718
2062	30622	414684
2063	30639	414701
2064	30654	414687
2065	30667	414652
2066	30681	414622
2067	30698	414639
2068	30715	414649
2069	30730	414641
2070	30745	414624
2071	30757	414570
2072	30770	414538
2073	30782	414478
2074	30795	414447
2075	30810	414426
2076	30825	414416
2077	30835	414337
2078	30849	414307
2079	30861	414260
2080	30874	414219
2081	30891	414224
2082	30903	414175
2083	30921	414207
2084	30935	414176
2085	30950	414161
2086	30963	414129
2087	30978	414110
2088	30990	414065
2089	31003	414021
2090	31016	413978
2091	31027	413920
2092	31042	413906
2093	31055	413862
2094	31068	413822
2095	31079	413754
2096	31093	413729
2097	31105	413680
2098	31117	413633
2099	31130	413590
2100	31144	413558
2101	31160	413570
2102	31174	413542
2103	31188	413517
2104	31203	413507
2105	31215	413453
2106	31228	413415
2107	31243	413392
2108	31256	413360
2109	31269	413326
2110	31281	413267
2111	31298	413288
2112	31314	413285
2113	31326	413235
2114	31340	413202
2115	31355	413195
2116	31374	413229
2117	31387	413193
2118	31403	413199
2119	31418	413180
2120	31433	413171
2121	31447	413142
2122	31462	413133
2123	31477	413120
2124	31493	413117
2125	31507	413091
2126	31521	413068
2127	31536	413057
2128	31551	413049
2129	31568	413059
2130	31582	413033
2131	31595	412996
2132	31610	412981
2133	31621	412912
2134	31633	412865
2135	31647	412839
2136	31662	412827
2137	31676	412801
2138	31691	412791
2139	31705	412762
2140	31718	412722
2141	31735	412739
2142	31745	412663
2143	31761	412659
2144	31775	412633
2145	31819	412999
2146	31832	412962
2147	31849	412978
2148	31872	413066
2149	31889	413075
2150	31901	413033
2151	31954	413513
2152	31985	413706
2153	32009	413805
2154	32025	413800
2155	32046	413865
2156	32070	413968
2157	32095	414094
2158	32110	414078
2159	32130	414132
2160	32147	414139
2161	32159	414085
2162	32181	414162
2163	32226	414541
2164	32248	414609
2165	32264	414605
2166	32288	414718
2167	32302	414692
2168	32318	414686
2169	32330	414632
2170	32342	414579
2171	32354	414531
2172	32367	414495
2173	32381	414462
2174	32397	414461
2175	32412	414455
2176	32426	414426
2177	32440	414402
2178	32455	414386
2179	32473	414413
2180	32485	414359
2181	32497	414302
2182	32512	414289
2183	32525	414258
2184	32537	414199
2185	32550	414162
2186	32562	414114
2187	32574	414062
2188	32587	414025
2189	32601	413991
2190	32617	413997
2191	32631	413965
2192	32648	413974
2193	32663	413972
2194	32677	413939
2195	32689	413882
2196	32703	413865
2197	32720	413869
2198	32735	413863
2199	32752	413874
2200	32770	413902
2201	32782	413841
2202	32800	413873
2203	32813	413826
2204	32827	413809
2205	32841	413785
2206	32857	413772
2207	32868	413716
2208	32887	413752
2209	32899	413704
2210	32912	413667
2211	32926	413639
2212	32939	413593
2213	32956	413612
2214	32969	413573
2215	32987	413591
2216	32999	413544
2217	33014	413532
2218	33026	413479
2219	33040	413449
2220	33058	413474
2221	33073	413464
2222	33087	413439
2223	33103	413433
2224	33119	413435
2225	33130	413376
2226	33141	413307
2227	33155	413282
2228	33183	413430
2229	33204	413486
2230	33219	413473
2231	33234	413468
2232	33249	413446
2233	33263	413424
2234	33276	413382
2235	33292	413391
2236	33306	413364
2237	33321	413352
2238	33338	413355
2239	33354	413357
2240	33369	413344
2241	33384	413333
2242	33399	413315
2243	33414	413305
2244	33427	413266
2245	33441	413238
2246	33454	413206
2247	33467	413159
2248	33481	413136
2249	33495	413115
2250	33512	413120
2251	33526	413096
2252	33540	413065
2253	33552	413019
2254	33566	412991
2255	33579	412951
2256	33591	412907
2257	33603	412850
2258	33613	412785
2259	33624	412721
2260	33639	412710
2261	33654	412690
2262	33666	412640
2263	33679	412605
2264	33694	412592
2265	33709	412580
2266	33725	412573
2267	33743	412597
2268	33756	412556
2269	33769	412526
2270	33783	412494
2271	33799	412491
2272	33814	412482
2273	33829	412469
2274	33840	412407
2275	33853	412365
2276	33866	412336
2277	33884	412350
2278	33898	412334
2279	33912	412306
2280	33926	412281
2281	33940	412250
2282	33953	412211
2283	33966	412177
2284	33978	412129
2285	33990	412082
2286	34002	412033
2287	34016	412003
2288	34027	411940
2289	34040	411906
2290	34055	411886
2291	34064	411801
2292	34078	411782
2293	34092	411757
2294	34111	411784
2295	34125	411760
2296	34138	411732
2297	34155	411736
2298	34166	411679
2299	34178	411625
2300	34187	411548
2301	34201	411512
2302	34213	411464
2303	34225	411415
2304	34239	411387
2305	34250	411333
2306	34263	411291
2307	34274	411240
2308	34286	411180
2309	34299	411147
2310	34309	411077
2311	34322	411044
2312	34336	411012
2313	34349	410974
2314	34360	410915
2315	34370	410848
2316	34384	410813
2317	34397	410782
2318	34408	410720
2319	34421	410682
2320	34440	410717
2321	34455	410700
2322	34470	410698
2323	34486	410687
2324	34500	410672
2325	34513	410633
2326	34527	410606
2327	34541	410584
2328	34558	410587
2329	34574	410585
2330	34585	410533
2331	34600	410511
2332	34613	410481
2333	34625	410436
2334	34636	410374
2335	34652	410368
2336	34669	410381
2337	34687	410401
2338	34743	410871
2339	34757	410852
2340	34772	410834
2341	34785	410801
2342	34796	410742
2343	34810	410713
2344	34824	410694
2345	34843	410720
2346	34859	410726
2347	34873	410702
2348	34892	410731
2349	34907	410720
2350	34922	410701
2351	34937	410692
2352	34953	410693
2353	34966	410650
2354	34977	410601
2355	34991	410570
2356	35004	410537
2357	35015	410477
2358	35029	410446
2359	35041	410396
2360	35054	410367
2361	35067	410329
2362	35081	410307
2363	35096	410289
2364	35109	410256
2365	35122	410216
2366	35134	410166
2367	35146	410124
2368	35158	410069
2369	35176	410098
2370	35191	410083
2371	35204	410045
2372	35216	409994
2373	35227	409942
2374	35240	409908
2375	35255	409885
2376	35268	409858
2377	35283	409840
2378	35296	409800
2379	35306	409737
2380	35317	409673
2381	35334	409685
2382	35350	409685
2383	35363	409648
2384	35375	409594
2385	35390	409591
2386	35406	409581
2387	35420	409562
2388	35433	409528
2389	35449	409527
2390	35463	409501
2391	35475	409454
2392	35488	409416
2393	35504	409408
2394	35513	409337
2395	35526	409296
2396	35545	409331
2397	35560	409312
2398	35573	409277
2399	35584	409227
2400	35596	409169
2401	35609	409138
2402	35621	409096
2403	35633	409047
2404	35645	408992
2405	35658	408959
2406	35669	408898
2407	35681	408857
2408	35694	408817
2409	35707	408782
2410	35720	408750
2411	35734	408723
2412	35745	408668
2413	35757	408622
2414	35770	408586
2415	35786	408585
2416	35801	408568
2417	35821	408614
2418	35842	408669
2419	35864	408732
2420	35880	408733
2421	35898	408760
2422	35916	408776
2423	35936	408823
2424	35960	408911
2425	35975	408896
2426	35992	408909
2427	36011	408937
2428	36027	408942
2429	36059	409122
2430	36082	409199
2431	36098	409195
2432	36126	409327
2433	36151	409435
2434	36168	409434
2435	36182	409417
2436	36206	409507
2437	36236	409655
2438	36250	409635
2439	36264	409615
2440	36278	409585
2441	36315	409820
2442	36330	409804
2443	36341	409753
2444	36365	409831
2445	36383	409852
2446	36400	409862
2447	36438	410112
2448	36456	410135
2449	36477	410190
2450	36491	410165
2451	36512	410217
2452	36527	410200
2453	36570	410496
2454	36589	410528
2455	36617	410662
2456	36629	410622
2457	36648	410648
2458	36675	410772
2459	36692	410782
2460	36709	410785
2461	36720	410732
2462	36774	411149
2463	36809	411362
2464	36823	411336
2465	36843	411373
2466	36870	411496
2467	36884	411467
2468	36922	411711
2469	36958	411926
2470	36969	411875
2471	37000	412031
2472	37048	412392
2473	37088	412648
2474	37106	412670
2475	37172	413223
2476	37211	413469
2477	37229	413488
2478	37275	413820
2479	37298	413898
2480	37312	413861
2481	37327	413846
2482	37354	413971
2483	37371	413976
2484	37382	413917
2485	37397	413897
2486	37410	413863
2487	37423	413820
2488	37433	413758
2489	37446	413718
2490	37463	413722
2491	37478	413704
2492	37492	413677
2493	37505	413637
2494	37515	413577
2495	37540	413664
2496	37577	413892
2497	37609	414061
2498	37627	414081
2499	37656	414218
2500	37672	414219
2501	37686	414185
2502	37701	414178
2503	37763	414675
2504	37827	415194
2505	37844	415199
2506	37861	415210
2507	37875	415177
2508	37894	415207
2509	37938	415505
2510	37981	415804
2511	37997	415793
2512	38012	415779
2513	38072	416251
2514	38084	416201
2515	38107	416273
2516	38167	416746
2517	38183	416745
2518	38195	416691
2519	38212	416697
2520	38225	416657
2521	38239	416631
2522	38250	416573
2523	38264	416538
2524	38282	416557
2525	38297	416540
2526	38313	416541
2527	38327	416503
2528	38344	416518
2529	38359	416499
2530	38376	416504
2531	38392	416492
2532	38404	416446
2533	38418	416417
2534	38431	416379
2535	38447	416369
2536	38461	416347
2537	38482	416393
2538	38498	416389
2539	38512	416359
2540	38532	416393
2541	38544	416345
2542	38556	416299
2543	38571	416282
2544	38585	416248
2545	38598	416219
2546	38612	416182
2547	38626	416164
2548	38643	416168
2549	38658	416143
2550	38672	416118
2551	38686	416092
2552	38699	416055
2553	38712	416019
2554	38728	416005
2555	38739	415947
2556	38753	415920
2557	38763	415856
2558	38779	415840
2559	38799	415886
2560	38815	415874
2561	38830	415856
2562	38844	415831
2563	38856	415786
2564	38870	415759
2565	38884	415727
2566	38897	415684
2567	38910	415651
2568	38922	415603
2569	38936	415579
2570	38954	415590
2571	38967	415557
2572	38984	415559
2573	38999	415538
2574	39013	415515
2575	39025	415462
2576	39041	415459
2577	39055	415428
2578	39068	415395
2579	39085	415401
2580	39103	415416
2581	39117	415380
2582	39131	415355
2583	39145	415329
2584	39157	415277
2585	39173	415279
2586	39186	415240
2587	39198	415187
2588	39211	415153
2589	39227	415148
2590	39242	415130
2591	39259	415136
2592	39275	415125
2593	39293	415145
2594	39317	415217
2595	39357	415469
2596	39375	415479
2597	39393	415500
2598	39421	415613
2599	39443	415670
2600	39480	415883
2601	39507	415995
2602	39527	416028
